district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude
Aurangabad,19-10-2020,43,2020,10,0,9,45,59,19.877,75.329
Aurangabad,26-10-2020,44,2020,10,4,10,69,87,19.877,75.329
Aurangabad,02-11-2020,45,2020,11,0,4,54,62,19.877,75.329
Aurangabad,09-11-2020,46,2020,11,0,8,64,75,19.877,75.329
Aurangabad,16-11-2020,47,2020,11,1,12,62,79,19.877,75.329
Aurangabad,23-11-2020,48,2020,11,0,6,57,69,19.877,75.329
Aurangabad,30-11-2020,49,2020,11,0,8,62,73,19.877,75.329
Aurangabad,07-12-2020,50,2020,12,0,10,43,55,19.877,75.329
Aurangabad,14-12-2020,51,2020,12,1,10,37,49,19.877,75.329
Aurangabad,21-12-2020,52,2020,12,0,7,54,64,19.877,75.329
Aurangabad,28-12-2020,53,2020,12,1,8,50,67,19.877,75.329
Aurangabad,04-01-2021,1,2021,1,0,5,63,73,19.877,75.329
Aurangabad,11-01-2021,2,2021,1,1,11,51,68,19.877,75.329
Aurangabad,18-01-2021,3,2021,1,2,10,36,51,19.877,75.329
Aurangabad,25-01-2021,4,2021,1,1,9,44,56,19.877,75.329
Aurangabad,01-02-2021,5,2021,2,1,9,58,69,19.877,75.329
Aurangabad,08-02-2021,6,2021,2,1,3,46,51,19.877,75.329
Aurangabad,15-02-2021,7,2021,2,0,6,39,50,19.877,75.329
Aurangabad,22-02-2021,8,2021,2,0,7,46,61,19.877,75.329
Aurangabad,01-03-2021,9,2021,3,1,7,44,55,19.877,75.329
Aurangabad,08-03-2021,10,2021,3,1,8,48,62,19.877,75.329
Aurangabad,15-03-2021,11,2021,3,0,13,52,69,19.877,75.329
Aurangabad,22-03-2021,12,2021,3,2,6,37,51,19.877,75.329
Aurangabad,29-03-2021,13,2021,3,1,4,41,53,19.877,75.329
Aurangabad,05-04-2021,14,2021,4,1,11,97,112,19.877,75.329
Aurangabad,12-04-2021,15,2021,4,0,7,77,90,19.877,75.329
Aurangabad,19-04-2021,16,2021,4,0,13,79,96,19.877,75.329
Aurangabad,26-04-2021,17,2021,4,0,13,75,95,19.877,75.329
Aurangabad,03-05-2021,18,2021,5,1,13,77,95,19.877,75.329
Aurangabad,10-05-2021,19,2021,5,1,15,78,101,19.877,75.329
Aurangabad,17-05-2021,20,2021,5,4,10,75,94,19.877,75.329
Aurangabad,24-05-2021,21,2021,5,0,12,81,100,19.877,75.329
Aurangabad,31-05-2021,22,2021,5,0,20,76,98,19.877,75.329
Aurangabad,07-06-2021,23,2021,6,4,7,170,187,19.877,75.329
Aurangabad,14-06-2021,24,2021,6,1,11,163,182,19.877,75.329
Aurangabad,21-06-2021,25,2021,6,4,6,168,186,19.877,75.329
Aurangabad,28-06-2021,26,2021,6,1,11,162,177,19.877,75.329
Aurangabad,05-07-2021,27,2021,7,2,12,132,148,19.877,75.329
Aurangabad,12-07-2021,28,2021,7,3,12,161,181,19.877,75.329
Aurangabad,19-07-2021,29,2021,7,1,10,164,177,19.877,75.329
Aurangabad,26-07-2021,30,2021,7,1,11,176,192,19.877,75.329
Aurangabad,02-08-2021,31,2021,8,0,11,171,188,19.877,75.329
Aurangabad,09-08-2021,32,2021,8,4,11,167,185,19.877,75.329
Aurangabad,16-08-2021,33,2021,8,1,6,149,169,19.877,75.329
Aurangabad,23-08-2021,34,2021,8,7,12,155,182,19.877,75.329
Aurangabad,30-08-2021,35,2021,8,2,8,150,164,19.877,75.329
Aurangabad,06-09-2021,36,2021,9,0,18,157,187,19.877,75.329
Aurangabad,13-09-2021,37,2021,9,3,10,156,178,19.877,75.329
Aurangabad,20-09-2021,38,2021,9,0,17,139,160,19.877,75.329
Aurangabad,27-09-2021,39,2021,9,1,9,136,149,19.877,75.329
Aurangabad,04-10-2021,40,2021,10,2,9,63,76,19.877,75.329
Aurangabad,11-10-2021,41,2021,10,2,8,54,68,19.877,75.329
Aurangabad,18-10-2021,42,2021,10,0,13,70,89,19.877,75.329
Aurangabad,25-10-2021,43,2021,10,2,1,69,76,19.877,75.329
Aurangabad,01-11-2021,44,2021,11,1,9,56,68,19.877,75.329
Aurangabad,08-11-2021,45,2021,11,0,5,55,64,19.877,75.329
Aurangabad,15-11-2021,46,2021,11,3,10,59,76,19.877,75.329
Aurangabad,22-11-2021,47,2021,11,1,9,72,84,19.877,75.329
Aurangabad,29-11-2021,48,2021,11,3,12,71,90,19.877,75.329
Aurangabad,06-12-2021,49,2021,12,0,9,41,53,19.877,75.329
Aurangabad,13-12-2021,50,2021,12,0,8,40,52,19.877,75.329
Aurangabad,20-12-2021,51,2021,12,0,6,60,70,19.877,75.329
Aurangabad,27-12-2021,52,2021,12,0,8,46,60,19.877,75.329
Aurangabad,03-01-2022,1,2022,1,1,12,42,61,19.877,75.329
Aurangabad,10-01-2022,2,2022,1,0,8,58,71,19.877,75.329
Aurangabad,17-01-2022,3,2022,1,1,8,49,62,19.877,75.329
Aurangabad,24-01-2022,4,2022,1,0,13,49,64,19.877,75.329
Aurangabad,31-01-2022,5,2022,1,1,9,37,49,19.877,75.329
Aurangabad,07-02-2022,6,2022,2,0,7,44,54,19.877,75.329
Aurangabad,14-02-2022,7,2022,2,0,3,40,48,19.877,75.329
Aurangabad,21-02-2022,8,2022,2,1,11,32,46,19.877,75.329
Aurangabad,28-02-2022,9,2022,2,1,8,45,58,19.877,75.329
Aurangabad,07-03-2022,10,2022,3,1,8,53,66,19.877,75.329
Aurangabad,14-03-2022,11,2022,3,1,9,50,67,19.877,75.329
Aurangabad,21-03-2022,12,2022,3,0,4,44,51,19.877,75.329
Aurangabad,28-03-2022,13,2022,3,1,13,46,62,19.877,75.329
Aurangabad,04-04-2022,14,2022,4,1,19,89,116,19.877,75.329
Aurangabad,11-04-2022,15,2022,4,2,18,71,95,19.877,75.329
Aurangabad,18-04-2022,16,2022,4,1,18,88,112,19.877,75.329
Aurangabad,25-04-2022,17,2022,4,0,10,79,92,19.877,75.329
Aurangabad,02-05-2022,18,2022,5,3,14,88,110,19.877,75.329
Aurangabad,09-05-2022,19,2022,5,0,16,65,87,19.877,75.329
Aurangabad,16-05-2022,20,2022,5,1,16,80,100,19.877,75.329
Aurangabad,23-05-2022,21,2022,5,0,14,84,105,19.877,75.329
Aurangabad,30-05-2022,22,2022,5,0,16,92,115,19.877,75.329
Aurangabad,06-06-2022,23,2022,6,2,10,152,169,19.877,75.329
Aurangabad,13-06-2022,24,2022,6,2,14,178,196,19.877,75.329
Aurangabad,20-06-2022,25,2022,6,2,10,159,184,19.877,75.329
Aurangabad,27-06-2022,26,2022,6,2,9,147,166,19.877,75.329
Aurangabad,04-07-2022,27,2022,7,0,11,150,165,19.877,75.329
Aurangabad,11-07-2022,28,2022,7,2,9,143,158,19.877,75.329
Aurangabad,18-07-2022,29,2022,7,2,9,145,161,19.877,75.329
Aurangabad,25-07-2022,30,2022,7,0,11,156,169,19.877,75.329
Aurangabad,01-08-2022,31,2022,8,1,11,146,167,19.877,75.329
Aurangabad,08-08-2022,32,2022,8,2,16,159,185,19.877,75.329
Aurangabad,15-08-2022,33,2022,8,0,14,168,193,19.877,75.329
Aurangabad,22-08-2022,34,2022,8,2,10,152,174,19.877,75.329
Aurangabad,29-08-2022,35,2022,8,1,9,146,160,19.877,75.329
Aurangabad,05-09-2022,36,2022,9,2,12,145,163,19.877,75.329
Aurangabad,12-09-2022,37,2022,9,1,9,177,192,19.877,75.329
Aurangabad,19-09-2022,38,2022,9,1,10,158,172,19.877,75.329
Aurangabad,26-09-2022,39,2022,9,1,11,144,166,19.877,75.329
Aurangabad,03-10-2022,40,2022,10,1,7,56,67,19.877,75.329
Aurangabad,10-10-2022,41,2022,10,1,11,53,67,19.877,75.329
Aurangabad,17-10-2022,42,2022,10,0,3,63,74,19.877,75.329
Aurangabad,24-10-2022,43,2022,10,0,9,67,81,19.877,75.329
Aurangabad,31-10-2022,44,2022,10,1,16,69,93,19.877,75.329
Aurangabad,07-11-2022,45,2022,11,0,12,79,98,19.877,75.329
Aurangabad,14-11-2022,46,2022,11,0,8,55,68,19.877,75.329
Aurangabad,21-11-2022,47,2022,11,0,4,57,66,19.877,75.329
Aurangabad,28-11-2022,48,2022,11,2,5,60,73,19.877,75.329
Aurangabad,05-12-2022,49,2022,12,0,7,45,58,19.877,75.329
Aurangabad,12-12-2022,50,2022,12,0,6,41,50,19.877,75.329
Aurangabad,19-12-2022,51,2022,12,0,2,44,51,19.877,75.329
Aurangabad,26-12-2022,52,2022,12,0,5,51,61,19.877,75.329
Aurangabad,02-01-2023,1,2023,1,0,9,52,72,19.877,75.329
Aurangabad,09-01-2023,2,2023,1,0,8,48,59,19.877,75.329
Aurangabad,16-01-2023,3,2023,1,0,8,46,58,19.877,75.329
Aurangabad,23-01-2023,4,2023,1,0,10,44,61,19.877,75.329
Aurangabad,30-01-2023,5,2023,1,0,4,52,60,19.877,75.329
Aurangabad,06-02-2023,6,2023,2,1,8,36,49,19.877,75.329
Aurangabad,13-02-2023,7,2023,2,1,10,42,59,19.877,75.329
Aurangabad,20-02-2023,8,2023,2,0,5,49,57,19.877,75.329
Aurangabad,27-02-2023,9,2023,2,0,2,55,60,19.877,75.329
Aurangabad,06-03-2023,10,2023,3,0,7,44,59,19.877,75.329
Aurangabad,13-03-2023,11,2023,3,1,6,42,52,19.877,75.329
Aurangabad,20-03-2023,12,2023,3,0,6,47,58,19.877,75.329
Aurangabad,27-03-2023,13,2023,3,0,6,43,54,19.877,75.329
Aurangabad,03-04-2023,14,2023,4,0,16,69,90,19.877,75.329
Aurangabad,10-04-2023,15,2023,4,0,15,74,97,19.877,75.329
Aurangabad,17-04-2023,16,2023,4,1,18,93,115,19.877,75.329
Aurangabad,24-04-2023,17,2023,4,3,14,98,119,19.877,75.329
Aurangabad,01-05-2023,18,2023,5,1,22,90,115,19.877,75.329
Aurangabad,08-05-2023,19,2023,5,0,12,87,100,19.877,75.329
Aurangabad,15-05-2023,20,2023,5,1,13,94,115,19.877,75.329
Aurangabad,22-05-2023,21,2023,5,1,12,82,101,19.877,75.329
Aurangabad,29-05-2023,22,2023,5,0,15,96,117,19.877,75.329
Aurangabad,05-06-2023,23,2023,6,3,9,149,167,19.877,75.329
Aurangabad,12-06-2023,24,2023,6,1,12,141,156,19.877,75.329
Aurangabad,19-06-2023,25,2023,6,3,7,149,165,19.877,75.329
Aurangabad,26-06-2023,26,2023,6,2,10,149,167,19.877,75.329
Aurangabad,03-07-2023,27,2023,7,6,10,155,179,19.877,75.329
Aurangabad,10-07-2023,28,2023,7,1,11,145,166,19.877,75.329
Aurangabad,17-07-2023,29,2023,7,1,9,171,191,19.877,75.329
Aurangabad,24-07-2023,30,2023,7,3,5,189,201,19.877,75.329
Aurangabad,31-07-2023,31,2023,7,0,16,167,194,19.877,75.329
Aurangabad,07-08-2023,32,2023,8,1,11,155,183,19.877,75.329
Aurangabad,14-08-2023,33,2023,8,3,8,175,189,19.877,75.329
Aurangabad,21-08-2023,34,2023,8,2,19,168,199,19.877,75.329
Aurangabad,28-08-2023,35,2023,8,2,6,140,153,19.877,75.329
Aurangabad,04-09-2023,36,2023,9,7,16,182,211,19.877,75.329
Aurangabad,11-09-2023,37,2023,9,4,9,154,174,19.877,75.329
Aurangabad,18-09-2023,38,2023,9,0,7,130,140,19.877,75.329
Aurangabad,25-09-2023,39,2023,9,1,18,172,208,19.877,75.329
Aurangabad,02-10-2023,40,2023,10,1,3,72,80,19.877,75.329
Aurangabad,09-10-2023,41,2023,10,2,4,64,70,19.877,75.329
Aurangabad,16-10-2023,42,2023,10,1,11,63,81,19.877,75.329
Aurangabad,23-10-2023,43,2023,10,0,4,67,71,19.877,75.329
Aurangabad,30-10-2023,44,2023,10,0,6,47,59,19.877,75.329
Aurangabad,06-11-2023,45,2023,11,1,8,69,83,19.877,75.329
Aurangabad,13-11-2023,46,2023,11,0,11,75,92,19.877,75.329
Aurangabad,20-11-2023,47,2023,11,0,6,69,77,19.877,75.329
Aurangabad,27-11-2023,48,2023,11,1,5,77,90,19.877,75.329
Aurangabad,04-12-2023,49,2023,12,2,2,48,58,19.877,75.329
Aurangabad,11-12-2023,50,2023,12,0,6,45,56,19.877,75.329
Aurangabad,18-12-2023,51,2023,12,0,11,44,58,19.877,75.329
Aurangabad,25-12-2023,52,2023,12,0,11,38,52,19.877,75.329
Jalna,07-01-2019,2,2019,1,0,4,23,30,19.834,75.883
Jalna,14-01-2019,3,2019,1,0,10,29,39,19.834,75.883
Jalna,21-01-2019,4,2019,1,0,3,23,32,19.834,75.883
Jalna,28-01-2019,5,2019,1,0,4,25,30,19.834,75.883
Jalna,04-02-2019,6,2019,2,1,6,31,41,19.834,75.883
Jalna,11-02-2019,7,2019,2,0,7,24,34,19.834,75.883
Jalna,18-02-2019,8,2019,2,1,3,34,39,19.834,75.883
Jalna,25-02-2019,9,2019,2,0,5,19,28,19.834,75.883
Jalna,04-03-2019,10,2019,3,0,6,27,33,19.834,75.883
Jalna,11-03-2019,11,2019,3,0,5,31,39,19.834,75.883
Jalna,18-03-2019,12,2019,3,1,6,31,41,19.834,75.883
Jalna,25-03-2019,13,2019,3,0,1,21,23,19.834,75.883
Jalna,01-04-2019,14,2019,4,1,5,63,76,19.834,75.883
Jalna,08-04-2019,15,2019,4,0,5,47,54,19.834,75.883
Jalna,15-04-2019,16,2019,4,0,7,54,61,19.834,75.883
Jalna,22-04-2019,17,2019,4,0,8,46,57,19.834,75.883
Jalna,29-04-2019,18,2019,4,0,9,51,60,19.834,75.883
Jalna,06-05-2019,19,2019,5,1,7,42,52,19.834,75.883
Jalna,13-05-2019,20,2019,5,0,8,38,48,19.834,75.883
Jalna,20-05-2019,21,2019,5,1,7,52,62,19.834,75.883
Jalna,27-05-2019,22,2019,5,0,8,49,59,19.834,75.883
Jalna,03-06-2019,23,2019,6,0,7,88,99,19.834,75.883
Jalna,10-06-2019,24,2019,6,4,9,86,101,19.834,75.883
Jalna,17-06-2019,25,2019,6,0,10,94,107,19.834,75.883
Jalna,24-06-2019,26,2019,6,0,6,86,95,19.834,75.883
Jalna,01-07-2019,27,2019,7,3,6,94,105,19.834,75.883
Jalna,08-07-2019,28,2019,7,3,10,82,103,19.834,75.883
Jalna,15-07-2019,29,2019,7,0,3,83,88,19.834,75.883
Jalna,22-07-2019,30,2019,7,1,9,89,101,19.834,75.883
Jalna,29-07-2019,31,2019,7,2,2,105,111,19.834,75.883
Jalna,05-08-2019,32,2019,8,0,9,109,121,19.834,75.883
Jalna,12-08-2019,33,2019,8,0,4,98,104,19.834,75.883
Jalna,19-08-2019,34,2019,8,1,7,84,96,19.834,75.883
Jalna,26-08-2019,35,2019,8,2,5,103,121,19.834,75.883
Jalna,02-09-2019,36,2019,9,0,6,101,109,19.834,75.883
Jalna,09-09-2019,37,2019,9,4,6,94,108,19.834,75.883
Jalna,16-09-2019,38,2019,9,2,6,108,120,19.834,75.883
Jalna,23-09-2019,39,2019,9,0,7,109,117,19.834,75.883
Jalna,30-09-2019,40,2019,9,3,5,107,118,19.834,75.883
Jalna,07-10-2019,41,2019,10,0,4,45,51,19.834,75.883
Jalna,14-10-2019,42,2019,10,0,7,37,45,19.834,75.883
Jalna,21-10-2019,43,2019,10,0,7,44,57,19.834,75.883
Jalna,28-10-2019,44,2019,10,0,6,39,48,19.834,75.883
Jalna,04-11-2019,45,2019,11,1,5,46,52,19.834,75.883
Jalna,11-11-2019,46,2019,11,1,2,32,41,19.834,75.883
Jalna,18-11-2019,47,2019,11,0,7,41,49,19.834,75.883
Jalna,25-11-2019,48,2019,11,1,5,32,40,19.834,75.883
Jalna,02-12-2019,49,2019,12,0,2,20,23,19.834,75.883
Jalna,09-12-2019,50,2019,12,0,1,33,35,19.834,75.883
Jalna,16-12-2019,51,2019,12,0,8,29,42,19.834,75.883
Jalna,23-12-2019,52,2019,12,0,5,28,38,19.834,75.883
Jalna,30-12-2019,1,2019,12,0,4,23,28,19.834,75.883
Jalna,06-01-2020,2,2020,1,2,4,15,23,19.834,75.883
Jalna,13-01-2020,3,2020,1,0,6,23,30,19.834,75.883
Jalna,20-01-2020,4,2020,1,0,2,21,25,19.834,75.883
Jalna,27-01-2020,5,2020,1,1,5,26,36,19.834,75.883
Jalna,03-02-2020,6,2020,2,0,4,33,40,19.834,75.883
Jalna,10-02-2020,7,2020,2,0,5,27,35,19.834,75.883
Jalna,17-02-2020,8,2020,2,0,2,31,36,19.834,75.883
Jalna,24-02-2020,9,2020,2,0,4,26,32,19.834,75.883
Jalna,02-03-2020,10,2020,3,0,7,33,46,19.834,75.883
Jalna,09-03-2020,11,2020,3,0,1,28,32,19.834,75.883
Jalna,16-03-2020,12,2020,3,0,3,33,39,19.834,75.883
Jalna,23-03-2020,13,2020,3,0,2,18,25,19.834,75.883
Jalna,30-03-2020,14,2020,3,0,6,25,34,19.834,75.883
Jalna,06-04-2020,15,2020,4,1,7,37,46,19.834,75.883
Jalna,13-04-2020,16,2020,4,2,7,42,53,19.834,75.883
Jalna,20-04-2020,17,2020,4,1,6,57,65,19.834,75.883
Jalna,27-04-2020,18,2020,4,1,11,42,57,19.834,75.883
Jalna,04-05-2020,19,2020,5,1,6,53,63,19.834,75.883
Jalna,11-05-2020,20,2020,5,0,7,44,52,19.834,75.883
Jalna,18-05-2020,21,2020,5,0,6,41,50,19.834,75.883
Jalna,25-05-2020,22,2020,5,0,8,46,58,19.834,75.883
Jalna,01-06-2020,23,2020,6,1,9,102,119,19.834,75.883
Jalna,08-06-2020,24,2020,6,2,5,97,106,19.834,75.883
Jalna,15-06-2020,25,2020,6,0,3,87,94,19.834,75.883
Jalna,22-06-2020,26,2020,6,0,5,85,94,19.834,75.883
Jalna,29-06-2020,27,2020,6,1,5,100,111,19.834,75.883
Jalna,06-07-2020,28,2020,7,2,6,111,121,19.834,75.883
Jalna,13-07-2020,29,2020,7,0,8,100,112,19.834,75.883
Jalna,20-07-2020,30,2020,7,0,7,97,108,19.834,75.883
Jalna,27-07-2020,31,2020,7,1,8,87,100,19.834,75.883
Jalna,03-08-2020,32,2020,8,0,11,80,98,19.834,75.883
Jalna,10-08-2020,33,2020,8,2,6,76,86,19.834,75.883
Jalna,17-08-2020,34,2020,8,3,8,68,81,19.834,75.883
Jalna,24-08-2020,35,2020,8,1,4,95,108,19.834,75.883
Jalna,31-08-2020,36,2020,8,1,5,91,102,19.834,75.883
Jalna,07-09-2020,37,2020,9,1,8,81,93,19.834,75.883
Jalna,14-09-2020,38,2020,9,2,6,106,115,19.834,75.883
Jalna,21-09-2020,39,2020,9,0,7,104,113,19.834,75.883
Jalna,28-09-2020,40,2020,9,2,3,75,84,19.834,75.883
Jalna,05-10-2020,41,2020,10,0,4,55,61,19.834,75.883
Jalna,12-10-2020,42,2020,10,0,7,35,43,19.834,75.883
Jalna,19-10-2020,43,2020,10,0,10,38,52,19.834,75.883
Jalna,26-10-2020,44,2020,10,2,2,30,38,19.834,75.883
Jalna,02-11-2020,45,2020,11,0,4,37,42,19.834,75.883
Jalna,09-11-2020,46,2020,11,1,4,32,40,19.834,75.883
Jalna,16-11-2020,47,2020,11,0,5,48,56,19.834,75.883
Jalna,23-11-2020,48,2020,11,0,3,42,46,19.834,75.883
Jalna,30-11-2020,49,2020,11,0,4,52,56,19.834,75.883
Jalna,07-12-2020,50,2020,12,1,6,21,29,19.834,75.883
Jalna,14-12-2020,51,2020,12,0,6,25,33,19.834,75.883
Jalna,21-12-2020,52,2020,12,1,7,26,34,19.834,75.883
Jalna,28-12-2020,53,2020,12,0,6,27,36,19.834,75.883
Jalna,04-01-2021,1,2021,1,2,5,23,33,19.834,75.883
Jalna,11-01-2021,2,2021,1,0,3,29,35,19.834,75.883
Jalna,18-01-2021,3,2021,1,0,3,23,28,19.834,75.883
Jalna,25-01-2021,4,2021,1,0,6,20,29,19.834,75.883
Jalna,01-02-2021,5,2021,2,0,1,34,40,19.834,75.883
Jalna,08-02-2021,6,2021,2,0,5,23,29,19.834,75.883
Jalna,15-02-2021,7,2021,2,0,3,29,32,19.834,75.883
Jalna,22-02-2021,8,2021,2,0,8,27,40,19.834,75.883
Jalna,01-03-2021,9,2021,3,0,3,28,32,19.834,75.883
Jalna,08-03-2021,10,2021,3,0,4,30,40,19.834,75.883
Jalna,15-03-2021,11,2021,3,0,2,36,40,19.834,75.883
Jalna,22-03-2021,12,2021,3,0,6,27,35,19.834,75.883
Jalna,29-03-2021,13,2021,3,0,3,27,33,19.834,75.883
Jalna,05-04-2021,14,2021,4,1,9,51,63,19.834,75.883
Jalna,12-04-2021,15,2021,4,0,11,50,64,19.834,75.883
Jalna,19-04-2021,16,2021,4,0,7,47,57,19.834,75.883
Jalna,26-04-2021,17,2021,4,0,7,54,64,19.834,75.883
Jalna,03-05-2021,18,2021,5,1,11,37,51,19.834,75.883
Jalna,10-05-2021,19,2021,5,0,8,53,65,19.834,75.883
Jalna,17-05-2021,20,2021,5,2,10,42,56,19.834,75.883
Jalna,24-05-2021,21,2021,5,0,11,45,58,19.834,75.883
Jalna,31-05-2021,22,2021,5,1,11,39,51,19.834,75.883
Jalna,07-06-2021,23,2021,6,0,3,87,90,19.834,75.883
Jalna,14-06-2021,24,2021,6,0,6,91,100,19.834,75.883
Jalna,21-06-2021,25,2021,6,2,9,96,111,19.834,75.883
Jalna,28-06-2021,26,2021,6,1,7,95,106,19.834,75.883
Jalna,05-07-2021,27,2021,7,2,6,98,108,19.834,75.883
Jalna,12-07-2021,28,2021,7,1,5,83,93,19.834,75.883
Jalna,19-07-2021,29,2021,7,4,6,100,111,19.834,75.883
Jalna,26-07-2021,30,2021,7,2,9,73,86,19.834,75.883
Jalna,02-08-2021,31,2021,8,1,6,75,88,19.834,75.883
Jalna,09-08-2021,32,2021,8,4,4,108,120,19.834,75.883
Jalna,16-08-2021,33,2021,8,1,5,90,97,19.834,75.883
Jalna,23-08-2021,34,2021,8,1,7,101,113,19.834,75.883
Jalna,30-08-2021,35,2021,8,0,9,88,102,19.834,75.883
Jalna,06-09-2021,36,2021,9,0,12,96,109,19.834,75.883
Jalna,13-09-2021,37,2021,9,0,4,90,96,19.834,75.883
Jalna,20-09-2021,38,2021,9,7,6,102,118,19.834,75.883
Jalna,27-09-2021,39,2021,9,0,8,87,99,19.834,75.883
Jalna,04-10-2021,40,2021,10,1,5,30,39,19.834,75.883
Jalna,11-10-2021,41,2021,10,0,5,40,46,19.834,75.883
Jalna,18-10-2021,42,2021,10,0,6,42,52,19.834,75.883
Jalna,25-10-2021,43,2021,10,0,2,45,51,19.834,75.883
Jalna,01-11-2021,44,2021,11,1,5,33,43,19.834,75.883
Jalna,08-11-2021,45,2021,11,1,3,26,33,19.834,75.883
Jalna,15-11-2021,46,2021,11,0,7,34,46,19.834,75.883
Jalna,22-11-2021,47,2021,11,1,4,32,39,19.834,75.883
Jalna,29-11-2021,48,2021,11,1,2,40,48,19.834,75.883
Jalna,06-12-2021,49,2021,12,1,2,20,26,19.834,75.883
Jalna,13-12-2021,50,2021,12,0,8,39,48,19.834,75.883
Jalna,20-12-2021,51,2021,12,1,3,16,20,19.834,75.883
Jalna,27-12-2021,52,2021,12,0,6,24,32,19.834,75.883
Jalna,03-01-2022,1,2022,1,0,5,26,35,19.834,75.883
Jalna,10-01-2022,2,2022,1,0,6,25,35,19.834,75.883
Jalna,17-01-2022,3,2022,1,0,5,22,30,19.834,75.883
Jalna,24-01-2022,4,2022,1,0,3,27,30,19.834,75.883
Jalna,31-01-2022,5,2022,1,0,5,31,40,19.834,75.883
Jalna,07-02-2022,6,2022,2,0,3,18,25,19.834,75.883
Jalna,14-02-2022,7,2022,2,0,3,24,31,19.834,75.883
Jalna,21-02-2022,8,2022,2,0,5,21,28,19.834,75.883
Jalna,28-02-2022,9,2022,2,0,1,25,28,19.834,75.883
Jalna,07-03-2022,10,2022,3,0,2,31,36,19.834,75.883
Jalna,14-03-2022,11,2022,3,0,6,31,42,19.834,75.883
Jalna,21-03-2022,12,2022,3,0,4,26,33,19.834,75.883
Jalna,28-03-2022,13,2022,3,1,2,31,36,19.834,75.883
Jalna,04-04-2022,14,2022,4,0,13,38,55,19.834,75.883
Jalna,11-04-2022,15,2022,4,0,8,54,68,19.834,75.883
Jalna,18-04-2022,16,2022,4,0,9,36,46,19.834,75.883
Jalna,25-04-2022,17,2022,4,0,7,35,44,19.834,75.883
Jalna,02-05-2022,18,2022,5,0,6,55,63,19.834,75.883
Jalna,09-05-2022,19,2022,5,1,5,47,56,19.834,75.883
Jalna,16-05-2022,20,2022,5,0,14,51,73,19.834,75.883
Jalna,23-05-2022,21,2022,5,0,5,56,65,19.834,75.883
Jalna,30-05-2022,22,2022,5,1,14,54,70,19.834,75.883
Jalna,06-06-2022,23,2022,6,1,3,82,88,19.834,75.883
Jalna,13-06-2022,24,2022,6,1,8,98,110,19.834,75.883
Jalna,20-06-2022,25,2022,6,2,5,94,104,19.834,75.883
Jalna,27-06-2022,26,2022,6,2,9,82,94,19.834,75.883
Jalna,04-07-2022,27,2022,7,3,11,97,113,19.834,75.883
Jalna,11-07-2022,28,2022,7,2,4,80,87,19.834,75.883
Jalna,18-07-2022,29,2022,7,2,3,86,94,19.834,75.883
Jalna,25-07-2022,30,2022,7,0,7,89,101,19.834,75.883
Jalna,01-08-2022,31,2022,8,1,7,101,113,19.834,75.883
Jalna,08-08-2022,32,2022,8,2,4,97,106,19.834,75.883
Jalna,15-08-2022,33,2022,8,1,4,114,122,19.834,75.883
Jalna,22-08-2022,34,2022,8,0,5,84,95,19.834,75.883
Jalna,29-08-2022,35,2022,8,1,6,78,90,19.834,75.883
Jalna,05-09-2022,36,2022,9,2,7,95,107,19.834,75.883
Jalna,12-09-2022,37,2022,9,5,7,110,128,19.834,75.883
Jalna,19-09-2022,38,2022,9,0,3,83,91,19.834,75.883
Jalna,26-09-2022,39,2022,9,1,6,94,102,19.834,75.883
Jalna,03-10-2022,40,2022,10,0,2,48,52,19.834,75.883
Jalna,10-10-2022,41,2022,10,2,5,45,52,19.834,75.883
Jalna,17-10-2022,42,2022,10,0,7,31,42,19.834,75.883
Jalna,24-10-2022,43,2022,10,0,6,34,43,19.834,75.883
Jalna,31-10-2022,44,2022,10,1,5,53,60,19.834,75.883
Jalna,07-11-2022,45,2022,11,1,6,35,45,19.834,75.883
Jalna,14-11-2022,46,2022,11,0,4,40,46,19.834,75.883
Jalna,21-11-2022,47,2022,11,0,6,45,54,19.834,75.883
Jalna,28-11-2022,48,2022,11,0,4,37,43,19.834,75.883
Jalna,05-12-2022,49,2022,12,0,6,26,33,19.834,75.883
Jalna,12-12-2022,50,2022,12,1,6,20,29,19.834,75.883
Jalna,19-12-2022,51,2022,12,1,1,30,37,19.834,75.883
Jalna,26-12-2022,52,2022,12,0,8,21,32,19.834,75.883
Jalna,02-01-2023,1,2023,1,0,4,34,41,19.834,75.883
Jalna,09-01-2023,2,2023,1,0,5,25,33,19.834,75.883
Jalna,16-01-2023,3,2023,1,0,5,15,21,19.834,75.883
Jalna,23-01-2023,4,2023,1,1,4,28,37,19.834,75.883
Jalna,30-01-2023,5,2023,1,1,2,29,37,19.834,75.883
Jalna,06-02-2023,6,2023,2,0,6,23,31,19.834,75.883
Jalna,13-02-2023,7,2023,2,0,5,23,30,19.834,75.883
Jalna,20-02-2023,8,2023,2,0,5,25,34,19.834,75.883
Jalna,27-02-2023,9,2023,2,1,4,31,40,19.834,75.883
Jalna,06-03-2023,10,2023,3,0,5,19,27,19.834,75.883
Jalna,13-03-2023,11,2023,3,0,3,28,32,19.834,75.883
Jalna,20-03-2023,12,2023,3,0,3,37,44,19.834,75.883
Jalna,27-03-2023,13,2023,3,0,5,22,28,19.834,75.883
Jalna,03-04-2023,14,2023,4,0,6,57,66,19.834,75.883
