district,date,week,year,month,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region
Jalna,2020-02-17,8,2020,2,0.89,64.84,22.6,55.3,0,0,marathwada
Jalna,2020-02-24,9,2020,2,0.66,27.34,21.4,49.4,0,0,marathwada
Jalna,2020-03-02,10,2020,3,0.72,7.01,17.5,51.4,0,0,marathwada
Jalna,2020-03-09,11,2020,3,0.81,19.34,16.3,52.3,0,0,marathwada
Jalna,2020-03-16,12,2020,3,0.55,-14.63,17.6,54.6,0,0,marathwada
Jalna,2020-03-23,13,2020,3,0.24,-55.62,17.0,49.7,0,0,marathwada
Jalna,2020-03-30,14,2020,3,0.28,-50.09,19.4,48.7,0,0,marathwada
Jalna,2020-04-06,15,2020,4,1.58,53.44,21.0,24.0,0,0,marathwada
Jalna,2020-04-13,16,2020,4,1.17,15.61,20.5,15.0,0,0,marathwada
Jalna,2020-04-20,17,2020,4,1.07,6.39,23.7,19.8,0,0,marathwada
Jalna,2020-04-27,18,2020,4,1.03,3.38,22.9,28.7,0,0,marathwada
Jalna,2020-05-04,19,2020,5,2.68,32.57,24.8,23.9,0,0,marathwada
Jalna,2020-05-11,20,2020,5,1.15,-40.21,25.6,26.9,0,0,marathwada
Jalna,2020-05-18,21,2020,5,1.51,-23.11,26.0,34.3,0,0,marathwada
Jalna,2020-05-25,22,2020,5,1.58,-19.63,23.7,33.7,0,0,marathwada
Jalna,2020-06-01,23,2020,6,36.51,54.41,26.4,75.2,1,0,marathwada
Jalna,2020-06-08,24,2020,6,36.88,55.94,27.6,88.1,1,0,marathwada
Jalna,2020-06-15,25,2020,6,19.78,-16.15,28.4,71.6,1,0,marathwada
Jalna,2020-06-22,26,2020,6,3.72,-83.88,27.6,79.1,1,0,marathwada
Jalna,2020-06-29,27,2020,6,26.4,11.74,29.7,76.3,1,0,marathwada
Jalna,2020-07-06,28,2020,7,47.82,0.91,30.1,73.7,1,0,marathwada
Jalna,2020-07-13,29,2020,7,45.52,-3.95,32.3,82.6,1,0,marathwada
Jalna,2020-07-20,30,2020,7,49.94,5.36,29.3,75.6,1,0,marathwada
Jalna,2020-07-27,31,2020,7,45.45,-4.09,30.8,77.3,1,0,marathwada
Jalna,2020-08-03,32,2020,8,38.64,-10.94,30.2,76.5,1,0,marathwada
Jalna,2020-08-10,33,2020,8,41.94,-3.36,31.8,84.6,1,0,marathwada
Jalna,2020-08-17,34,2020,8,25.41,-41.35,31.2,87.1,1,0,marathwada
Jalna,2020-08-24,35,2020,8,20.18,-53.37,31.3,86.2,1,0,marathwada
Jalna,2020-08-31,36,2020,8,64.82,49.24,31.5,73.6,1,0,marathwada
Jalna,2020-09-07,37,2020,9,26.45,-19.6,32.1,77.9,1,0,marathwada
Jalna,2020-09-14,38,2020,9,46.12,39.95,31.2,80.5,1,0,marathwada
Jalna,2020-09-21,39,2020,9,29.35,-10.82,32.2,79.3,1,0,marathwada
Jalna,2020-09-28,40,2020,9,23.21,-29.42,33.2,81.0,1,0,marathwada
Jalna,2020-10-05,41,2020,10,11.3,9.47,30.6,60.3,0,0,marathwada
Jalna,2020-10-12,42,2020,10,10.01,-2.87,31.1,47.5,0,0,marathwada
Jalna,2020-10-19,43,2020,10,6.95,-32.3,31.3,36.4,0,0,marathwada
Jalna,2020-10-26,44,2020,10,15.2,46.99,32.4,58.2,0,0,marathwada
Jalna,2020-11-02,45,2020,11,2.54,-14.65,31.5,55.6,0,0,marathwada
Jalna,2020-11-09,46,2020,11,3.03,1.23,29.8,54.6,0,0,marathwada
Jalna,2020-11-16,47,2020,11,3.35,11.55,31.0,51.3,0,0,marathwada
Jalna,2020-11-23,48,2020,11,2.2,-25.49,30.3,53.6,0,0,marathwada
Jalna,2020-11-30,49,2020,11,3.65,21.19,28.9,46.1,0,0,marathwada
Jalna,2020-12-07,50,2020,12,0.55,-15.44,27.6,51.1,0,0,marathwada
Jalna,2020-12-14,51,2020,12,1.07,52.86,29.8,55.2,0,0,marathwada
Jalna,2020-12-21,52,2020,12,0.45,-27.62,28.7,50.2,0,0,marathwada
Jalna,2020-12-28,53,2020,12,0.65,-2.5,27.9,48.6,0,0,marathwada
Jalna,2021-01-04,1,2021,1,0.5,-35.92,23.1,55.3,0,0,marathwada
Jalna,2021-01-11,2,2021,1,1.07,26.09,26.2,55.0,0,0,marathwada
Jalna,2021-01-18,3,2021,1,1.61,83.71,25.2,51.4,0,0,marathwada
Jalna,2021-01-25,4,2021,1,0.73,-10.65,25.2,54.3,0,0,marathwada
Jalna,2021-02-01,5,2021,2,0.58,13.22,22.1,52.6,0,0,marathwada
Jalna,2021-02-08,6,2021,2,0.87,61.82,21.7,52.1,0,0,marathwada
Jalna,2021-02-15,7,2021,2,0.7,32.87,23.7,52.2,0,0,marathwada
Jalna,2021-02-22,8,2021,2,0.53,4.97,22.0,50.8,0,0,marathwada
Jalna,2021-03-01,9,2021,3,0.53,-17.63,18.9,43.9,0,0,marathwada
Jalna,2021-03-08,10,2021,3,0.6,-8.08,17.4,56.7,0,0,marathwada
Jalna,2021-03-15,11,2021,3,0.94,35.97,19.8,54.4,0,0,marathwada
Jalna,2021-03-22,12,2021,3,0.78,14.59,16.1,50.4,0,0,marathwada
Jalna,2021-03-29,13,2021,3,0.98,40.56,16.5,54.5,0,0,marathwada
Jalna,2021-04-05,14,2021,4,1.29,27.08,21.5,27.2,0,0,marathwada
Jalna,2021-04-12,15,2021,4,1.06,5.35,20.0,15.0,0,0,marathwada
Jalna,2021-04-19,16,2021,4,1.63,57.8,21.9,30.7,0,0,marathwada
Jalna,2021-04-26,17,2021,4,1.38,35.15,22.1,39.7,0,0,marathwada
Jalna,2021-05-03,18,2021,5,2.73,34.97,26.3,24.2,0,0,marathwada
Jalna,2021-05-10,19,2021,5,2.77,37.07,27.5,30.3,0,0,marathwada
Jalna,2021-05-17,20,2021,5,2.25,12.35,25.0,19.0,0,0,marathwada
Jalna,2021-05-24,21,2021,5,1.87,-6.19,25.7,31.1,0,0,marathwada
Jalna,2021-05-31,22,2021,5,2.79,37.86,24.2,29.2,0,0,marathwada
Jalna,2021-06-07,23,2021,6,41.0,73.34,26.0,76.7,1,0,marathwada
Jalna,2021-06-14,24,2021,6,26.09,10.45,28.3,72.7,1,0,marathwada
Jalna,2021-06-21,25,2021,6,22.03,-6.69,28.6,75.8,1,0,marathwada
Jalna,2021-06-28,26,2021,6,35.32,49.39,28.4,82.4,1,0,marathwada
Jalna,2021-07-05,27,2021,7,42.08,-11.19,31.8,79.7,1,0,marathwada
Jalna,2021-07-12,28,2021,7,74.99,58.11,28.5,77.3,1,0,marathwada
Jalna,2021-07-19,29,2021,7,59.53,25.57,30.7,84.3,1,0,marathwada
Jalna,2021-07-26,30,2021,7,53.27,12.38,28.4,68.1,1,0,marathwada
Jalna,2021-08-02,31,2021,8,49.17,13.26,32.4,80.5,1,0,marathwada
Jalna,2021-08-09,32,2021,8,53.51,23.24,32.4,87.1,1,0,marathwada
Jalna,2021-08-16,33,2021,8,81.36,87.27,33.1,81.7,1,0,marathwada
Jalna,2021-08-23,34,2021,8,44.25,1.96,33.9,84.1,1,0,marathwada
Jalna,2021-08-30,35,2021,8,57.09,31.47,30.2,81.7,1,0,marathwada
Jalna,2021-09-06,36,2021,9,51.67,56.77,32.1,70.6,1,0,marathwada
Jalna,2021-09-13,37,2021,9,35.67,8.3,32.5,84.1,1,0,marathwada
Jalna,2021-09-20,38,2021,9,41.35,25.51,31.1,67.1,1,0,marathwada
Jalna,2021-09-27,39,2021,9,63.44,92.4,32.0,74.4,1,0,marathwada
Jalna,2021-10-04,40,2021,10,6.16,-39.91,30.9,59.7,0,0,marathwada
Jalna,2021-10-11,41,2021,10,8.32,-19.1,32.6,47.4,0,0,marathwada
Jalna,2021-10-18,42,2021,10,12.96,25.48,32.6,45.6,0,0,marathwada
Jalna,2021-10-25,43,2021,10,15.96,54.28,31.9,53.6,0,0,marathwada
Jalna,2021-11-01,44,2021,11,3.67,21.74,30.9,51.2,0,0,marathwada
Jalna,2021-11-08,45,2021,11,2.12,-28.35,30.0,61.5,0,0,marathwada
Jalna,2021-11-15,46,2021,11,3.54,17.56,30.0,46.0,0,0,marathwada
Jalna,2021-11-22,47,2021,11,6.5,113.3,28.0,51.5,0,0,marathwada
Jalna,2021-11-29,48,2021,11,3.17,5.57,29.6,47.6,0,0,marathwada
Jalna,2021-12-06,49,2021,12,0.83,21.29,27.0,46.6,0,0,marathwada
Jalna,2021-12-13,50,2021,12,0.22,-57.61,26.6,53.4,0,0,marathwada
Jalna,2021-12-20,51,2021,12,1.15,63.83,26.9,55.1,0,0,marathwada
Jalna,2021-12-27,52,2021,12,0.78,14.97,27.2,50.1,0,0,marathwada
Jalna,2022-01-03,1,2022,1,0.61,-23.57,24.0,49.2,0,0,marathwada
Jalna,2022-01-10,2,2022,1,0.9,6.87,23.6,52.6,0,0,marathwada
Jalna,2022-01-17,3,2022,1,0.71,-13.48,25.5,56.8,0,0,marathwada
Jalna,2022-01-24,4,2022,1,0.96,13.99,22.2,49.3,0,0,marathwada
Jalna,2022-01-31,5,2022,1,0.72,-11.65,24.9,49.3,0,0,marathwada
Jalna,2022-02-07,6,2022,2,0.51,2.22,21.6,56.1,0,0,marathwada
Jalna,2022-02-14,7,2022,2,0.46,-6.58,18.9,55.4,0,0,marathwada
Jalna,2022-02-21,8,2022,2,0.55,7.97,20.7,47.2,0,0,marathwada
Jalna,2022-02-28,9,2022,2,0.56,9.75,21.1,61.4,0,0,marathwada
Jalna,2022-03-07,10,2022,3,0.92,33.82,18.3,57.0,0,0,marathwada
Jalna,2022-03-14,11,2022,3,0.76,11.82,17.3,46.7,0,0,marathwada
Jalna,2022-03-21,12,2022,3,0.97,39.37,17.2,57.5,0,0,marathwada
Jalna,2022-03-28,13,2022,3,0.88,28.08,18.3,54.3,0,0,marathwada
Jalna,2022-04-04,14,2022,4,0.93,-6.01,21.6,26.6,0,0,marathwada
Jalna,2022-04-11,15,2022,4,1.08,7.39,20.4,30.3,0,0,marathwada
Jalna,2022-04-18,16,2022,4,1.48,44.15,21.8,35.6,0,0,marathwada
Jalna,2022-04-25,17,2022,4,1.49,44.45,23.4,26.2,0,0,marathwada
Jalna,2022-05-02,18,2022,5,1.35,-30.7,26.3,33.3,0,0,marathwada
Jalna,2022-05-09,19,2022,5,2.35,16.72,23.4,29.1,0,0,marathwada
Jalna,2022-05-16,20,2022,5,1.92,-3.54,26.1,31.8,0,0,marathwada
Jalna,2022-05-23,21,2022,5,1.89,-4.89,24.1,23.5,0,0,marathwada
Jalna,2022-05-30,22,2022,5,1.8,-9.49,25.1,26.9,0,0,marathwada
Jalna,2022-06-06,23,2022,6,11.43,-51.36,29.6,71.0,1,0,marathwada
Jalna,2022-06-13,24,2022,6,17.78,-24.59,27.5,74.6,1,0,marathwada
Jalna,2022-06-20,25,2022,6,23.07,-2.29,28.0,77.4,1,0,marathwada
Jalna,2022-06-27,26,2022,6,15.57,-33.93,27.3,75.6,1,0,marathwada
Jalna,2022-07-04,27,2022,7,30.48,-35.61,28.3,75.1,1,0,marathwada
Jalna,2022-07-11,28,2022,7,44.69,-5.69,33.4,82.1,1,0,marathwada
Jalna,2022-07-18,29,2022,7,65.58,38.31,29.7,88.2,1,0,marathwada
Jalna,2022-07-25,30,2022,7,57.95,22.23,30.7,80.1,1,0,marathwada
Jalna,2022-08-01,31,2022,8,60.67,39.7,31.8,79.2,1,0,marathwada
Jalna,2022-08-08,32,2022,8,61.82,42.36,31.4,67.1,1,0,marathwada
Jalna,2022-08-15,33,2022,8,51.14,17.79,29.0,76.3,1,0,marathwada
Jalna,2022-08-22,34,2022,8,52.25,20.34,31.9,75.0,1,0,marathwada
Jalna,2022-08-29,35,2022,8,20.91,-51.69,30.1,66.8,1,0,marathwada
Jalna,2022-09-05,36,2022,9,19.27,-41.35,31.0,77.1,1,0,marathwada
Jalna,2022-09-12,37,2022,9,41.91,27.22,31.5,79.4,1,0,marathwada
Jalna,2022-09-19,38,2022,9,33.66,2.22,34.5,70.9,1,0,marathwada
Jalna,2022-09-26,39,2022,9,59.55,80.62,31.0,81.0,1,0,marathwada
Jalna,2022-10-03,40,2022,10,8.47,-17.67,30.7,52.6,0,0,marathwada
Jalna,2022-10-10,41,2022,10,7.21,-29.76,31.4,53.0,0,0,marathwada
Jalna,2022-10-17,42,2022,10,3.11,-69.12,30.0,47.9,0,0,marathwada
Jalna,2022-10-24,43,2022,10,18.97,83.18,30.5,53.1,0,0,marathwada
Jalna,2022-10-31,44,2022,10,14.84,43.56,30.9,48.4,0,0,marathwada
Jalna,2022-11-07,45,2022,11,3.5,16.35,29.1,55.4,0,0,marathwada
Jalna,2022-11-14,46,2022,11,4.21,39.21,30.3,57.2,0,0,marathwada
Jalna,2022-11-21,47,2022,11,4.14,37.22,29.1,41.1,0,0,marathwada
Jalna,2022-11-28,48,2022,11,0.65,-75.77,30.9,48.3,0,0,marathwada
Jalna,2022-12-05,49,2022,12,0.66,-0.31,29.2,49.8,0,0,marathwada
Jalna,2022-12-12,50,2022,12,0.64,-3.63,27.5,48.0,0,0,marathwada
Jalna,2022-12-19,51,2022,12,0.6,-7.88,29.4,47.3,0,0,marathwada
Jalna,2022-12-26,52,2022,12,0.8,17.56,28.8,57.9,0,0,marathwada
Jalna,2023-01-02,1,2023,1,1.45,66.48,24.7,54.9,0,0,marathwada
Jalna,2023-01-09,2,2023,1,1.07,25.4,26.6,51.9,0,0,marathwada
Jalna,2023-01-16,3,2023,1,1.41,62.46,26.0,49.9,0,0,marathwada
Jalna,2023-01-23,4,2023,1,0.71,-12.72,24.5,50.5,0,0,marathwada
Jalna,2023-01-30,5,2023,1,0.64,-20.94,25.1,51.5,0,0,marathwada
Jalna,2023-02-06,6,2023,2,0.33,-27.45,19.8,54.3,0,0,marathwada
Jalna,2023-02-13,7,2023,2,0.65,25.77,21.0,47.6,0,0,marathwada
Jalna,2023-02-20,8,2023,2,0.73,38.05,20.6,55.7,0,0,marathwada
Jalna,2023-02-27,9,2023,2,0.84,57.65,22.7,45.6,0,0,marathwada
Jalna,2023-03-06,10,2023,3,0.59,-9.66,17.4,52.4,0,0,marathwada
Jalna,2023-03-13,11,2023,3,0.82,20.57,16.8,56.9,0,0,marathwada
Jalna,2023-03-20,12,2023,3,0.93,34.21,17.8,49.7,0,0,marathwada
Jalna,2023-03-27,13,2023,3,0.86,25.85,17.7,52.3,0,0,marathwada
Jalna,2023-04-03,14,2023,4,1.25,22.87,20.6,38.7,0,0,marathwada
Jalna,2023-04-10,15,2023,4,0.97,-2.96,20.9,22.5,0,0,marathwada
Jalna,2023-04-17,16,2023,4,1.1,9.26,23.4,23.1,0,0,marathwada
Jalna,2023-04-24,17,2023,4,1.23,20.81,22.8,21.1,0,0,marathwada
Jalna,2023-05-01,18,2023,5,2.47,22.87,25.4,34.4,0,0,marathwada
Jalna,2023-05-08,19,2023,5,2.44,21.29,25.5,20.0,0,0,marathwada
Jalna,2023-05-15,20,2023,5,2.87,41.56,27.0,33.1,0,0,marathwada
Jalna,2023-05-22,21,2023,5,2.16,7.76,24.8,28.0,0,0,marathwada
Jalna,2023-05-29,22,2023,5,3.74,83.5,26.8,24.2,0,0,marathwada
Jalna,2023-06-05,23,2023,6,20.69,-12.34,29.3,76.9,1,0,marathwada
Jalna,2023-06-12,24,2023,6,31.57,33.56,28.3,85.3,1,0,marathwada
Jalna,2023-06-19,25,2023,6,19.14,-18.84,28.4,85.4,1,0,marathwada
Jalna,2023-06-26,26,2023,6,46.7,97.37,28.6,74.3,1,0,marathwada
Jalna,2023-07-03,27,2023,7,54.23,14.4,29.7,83.6,1,0,marathwada
Jalna,2023-07-10,28,2023,7,65.32,37.75,31.1,78.6,1,0,marathwada
Jalna,2023-07-17,29,2023,7,61.64,30.01,30.0,77.4,1,0,marathwada
Jalna,2023-07-24,30,2023,7,29.96,-36.7,30.2,82.1,1,0,marathwada
Jalna,2023-07-31,31,2023,7,66.92,41.12,30.4,78.0,1,0,marathwada
Jalna,2023-08-07,32,2023,8,42.67,-1.68,31.2,83.8,1,0,marathwada
Jalna,2023-08-14,33,2023,8,60.48,39.27,31.5,82.9,1,0,marathwada
Jalna,2023-08-21,34,2023,8,74.35,71.15,32.3,81.2,1,0,marathwada
Jalna,2023-08-28,35,2023,8,40.37,-6.97,32.4,78.1,1,0,marathwada
Jalna,2023-09-04,36,2023,9,37.74,14.59,33.1,76.9,1,0,marathwada
Jalna,2023-09-11,37,2023,9,28.15,-14.46,33.4,79.1,1,0,marathwada
Jalna,2023-09-18,38,2023,9,30.78,-6.48,32.1,79.9,1,0,marathwada
Jalna,2023-09-25,39,2023,9,29.15,-11.44,31.7,77.9,1,0,marathwada
Jalna,2023-10-02,40,2023,10,4.99,-51.13,33.6,60.3,0,0,marathwada
Jalna,2023-10-09,41,2023,10,12.69,22.85,31.8,53.4,0,0,marathwada
Jalna,2023-10-16,42,2023,10,8.89,-13.68,32.2,48.0,0,0,marathwada
Jalna,2023-10-23,43,2023,10,5.44,-46.82,31.5,51.2,0,0,marathwada
Jalna,2023-10-30,44,2023,10,18.16,75.39,30.7,50.9,0,0,marathwada
Jalna,2023-11-06,45,2023,11,3.16,5.55,29.4,47.7,0,0,marathwada
Jalna,2023-11-13,46,2023,11,2.81,-5.86,30.4,47.9,0,0,marathwada
Jalna,2023-11-20,47,2023,11,5.92,94.71,29.9,64.1,0,0,marathwada
Jalna,2023-11-27,48,2023,11,2.91,-2.64,28.0,54.5,0,0,marathwada
Jalna,2023-12-04,49,2023,12,0.64,-3.43,26.9,43.7,0,0,marathwada
Jalna,2023-12-11,50,2023,12,0.71,6.11,29.5,52.9,0,0,marathwada
Jalna,2023-12-18,51,2023,12,0.76,12.02,27.5,59.2,0,0,marathwada
Jalna,2023-12-25,52,2023,12,0.74,9.27,26.8,50.8,0,0,marathwada
Beed,2019-01-07,2,2019,1,0.82,14.48,24.4,41.0,0,0,marathwada
Beed,2019-01-14,3,2019,1,0.71,1.27,25.8,49.4,0,0,marathwada
Beed,2019-01-21,4,2019,1,0.66,-5.44,26.0,55.8,0,0,marathwada
Beed,2019-01-28,5,2019,1,0.71,0.61,24.4,44.3,0,0,marathwada
Beed,2019-02-04,6,2019,2,0.5,15.36,21.2,61.1,0,0,marathwada
Beed,2019-02-11,7,2019,2,0.57,27.67,23.0,47.3,0,0,marathwada
Beed,2019-02-18,8,2019,2,0.53,20.59,21.7,49.4,0,0,marathwada
Beed,2019-02-25,9,2019,2,0.42,-1.4,19.2,58.0,0,0,marathwada
Beed,2019-03-04,10,2019,3,0.3,-40.06,18.1,55.2,0,0,marathwada
Beed,2019-03-11,11,2019,3,0.88,47.38,20.0,55.3,0,0,marathwada
Beed,2019-03-18,12,2019,3,0.7,20.28,19.9,50.0,0,0,marathwada
Beed,2019-03-25,13,2019,3,0.51,-8.4,18.1,47.9,0,0,marathwada
Beed,2019-04-01,14,2019,4,0.72,-13.19,22.2,27.7,0,0,marathwada
Beed,2019-04-08,15,2019,4,0.77,-8.16,21.7,29.9,0,0,marathwada
Beed,2019-04-15,16,2019,4,0.79,-5.87,22.3,27.4,0,0,marathwada
Beed,2019-04-22,17,2019,4,1.17,34.39,21.9,18.6,0,0,marathwada
Beed,2019-04-29,18,2019,4,1.13,29.63,22.4,22.3,0,0,marathwada
Beed,2019-05-06,19,2019,5,1.65,-2.35,24.5,24.5,0,0,marathwada
Beed,2019-05-13,20,2019,5,1.07,-34.44,25.9,30.5,0,0,marathwada
Beed,2019-05-20,21,2019,5,2.42,40.61,24.8,33.8,0,0,marathwada
Beed,2019-05-27,22,2019,5,1.02,-37.56,25.5,32.9,0,0,marathwada
Beed,2019-06-03,23,2019,6,15.95,-20.19,27.4,71.3,1,0,marathwada
Beed,2019-06-10,24,2019,6,27.77,38.65,26.8,78.0,1,0,marathwada
Beed,2019-06-17,25,2019,6,19.25,-3.74,26.8,76.4,1,0,marathwada
Beed,2019-06-24,26,2019,6,24.63,22.98,28.0,71.4,1,0,marathwada
Beed,2019-07-01,27,2019,7,50.43,25.53,30.5,83.4,1,0,marathwada
Beed,2019-07-08,28,2019,7,29.35,-26.83,31.4,74.0,1,0,marathwada
Beed,2019-07-15,29,2019,7,24.82,-38.08,30.8,81.1,1,0,marathwada
Beed,2019-07-22,30,2019,7,57.27,42.53,29.2,74.1,1,0,marathwada
Beed,2019-07-29,31,2019,7,37.18,-7.39,30.0,82.2,1,0,marathwada
Beed,2019-08-05,32,2019,8,27.9,-24.07,32.0,79.4,1,0,marathwada
Beed,2019-08-12,33,2019,8,35.34,-3.88,32.4,84.0,1,0,marathwada
Beed,2019-08-19,34,2019,8,55.44,50.63,31.3,80.5,1,0,marathwada
Beed,2019-08-26,35,2019,8,37.72,2.57,31.2,76.8,1,0,marathwada
Beed,2019-09-02,36,2019,9,20.76,-25.47,30.6,73.2,1,0,marathwada
Beed,2019-09-09,37,2019,9,35.49,27.14,33.0,70.1,1,0,marathwada
Beed,2019-09-16,38,2019,9,23.95,-14.08,30.1,77.2,1,0,marathwada
Beed,2019-09-23,39,2019,9,32.09,15.0,31.9,85.5,1,0,marathwada
Beed,2019-09-30,40,2019,9,19.3,-30.71,30.3,73.8,1,0,marathwada
Beed,2019-10-07,41,2019,10,8.57,-1.87,33.2,54.8,0,0,marathwada
Beed,2019-10-14,42,2019,10,9.35,6.92,32.8,51.3,0,0,marathwada
Beed,2019-10-21,43,2019,10,8.36,-4.29,31.7,45.9,0,0,marathwada
Beed,2019-10-28,44,2019,10,7.0,-19.65,33.4,54.4,0,0,marathwada
Beed,2019-11-04,45,2019,11,3.45,34.85,29.6,51.1,0,0,marathwada
Beed,2019-11-11,46,2019,11,4.1,59.5,29.0,53.2,0,0,marathwada
Beed,2019-11-18,47,2019,11,3.78,47.34,28.9,48.0,0,0,marathwada
Beed,2019-11-25,48,2019,11,2.2,-12.68,30.1,51.3,0,0,marathwada
Beed,2019-12-02,49,2019,12,0.5,-9.54,28.2,50.1,0,0,marathwada
Beed,2019-12-09,50,2019,12,0.57,1.16,29.2,52.7,0,0,marathwada
Beed,2019-12-16,51,2019,12,0.74,26.23,28.1,48.7,0,0,marathwada
Beed,2019-12-23,52,2019,12,0.63,9.33,27.0,52.2,0,0,marathwada
Beed,2019-12-30,1,2019,12,0.83,40.54,26.4,48.9,0,0,marathwada
Beed,2020-01-06,2,2020,1,0.82,14.62,24.6,47.1,0,0,marathwada
Beed,2020-01-13,3,2020,1,0.28,-53.29,24.5,52.4,0,0,marathwada
Beed,2020-01-20,4,2020,1,0.82,13.81,26.3,50.4,0,0,marathwada
Beed,2020-01-27,5,2020,1,0.74,3.82,25.4,51.9,0,0,marathwada
Beed,2020-02-03,6,2020,2,0.6,33.21,17.8,42.4,0,0,marathwada
Beed,2020-02-10,7,2020,2,0.33,-18.16,22.1,61.2,0,0,marathwada
Beed,2020-02-17,8,2020,2,0.37,-9.75,22.1,51.9,0,0,marathwada
Beed,2020-02-24,9,2020,2,0.51,15.97,20.8,51.6,0,0,marathwada
Beed,2020-03-02,10,2020,3,0.26,-45.7,17.3,46.6,0,0,marathwada
Beed,2020-03-09,11,2020,3,0.38,-27.02,17.7,53.3,0,0,marathwada
Beed,2020-03-16,12,2020,3,0.89,49.27,19.2,54.4,0,0,marathwada
Beed,2020-03-23,13,2020,3,0.12,-66.57,16.8,52.4,0,0,marathwada
Beed,2020-03-30,14,2020,3,0.74,26.87,17.7,54.4,0,0,marathwada
Beed,2020-04-06,15,2020,4,0.37,-50.54,20.6,26.7,0,0,marathwada
Beed,2020-04-13,16,2020,4,0.15,-73.4,22.3,32.7,0,0,marathwada
Beed,2020-04-20,17,2020,4,0.97,12.75,19.7,27.4,0,0,marathwada
Beed,2020-04-27,18,2020,4,0.5,-36.63,20.8,15.0,0,0,marathwada
Beed,2020-05-04,19,2020,5,1.92,12.63,26.4,15.6,0,0,marathwada
Beed,2020-05-11,20,2020,5,0.82,-48.52,25.4,27.3,0,0,marathwada
Beed,2020-05-18,21,2020,5,1.49,-11.46,24.3,31.0,0,0,marathwada
Beed,2020-05-25,22,2020,5,0.75,-52.44,25.9,28.0,0,0,marathwada
Beed,2020-06-01,23,2020,6,17.05,-14.7,30.0,78.4,1,0,marathwada
Beed,2020-06-08,24,2020,6,17.92,-10.39,27.3,76.0,1,0,marathwada
Beed,2020-06-15,25,2020,6,28.61,42.81,29.5,77.1,1,0,marathwada
Beed,2020-06-22,26,2020,6,32.73,63.3,27.3,80.6,1,0,marathwada
Beed,2020-06-29,27,2020,6,20.5,2.49,27.1,80.0,1,0,marathwada
Beed,2020-07-06,28,2020,7,25.07,-37.47,31.6,79.3,1,0,marathwada
Beed,2020-07-13,29,2020,7,33.54,-16.43,29.9,80.0,1,0,marathwada
Beed,2020-07-20,30,2020,7,5.79,-85.36,31.0,76.5,1,0,marathwada
Beed,2020-07-27,31,2020,7,22.13,-44.77,29.3,79.6,1,0,marathwada
Beed,2020-08-03,32,2020,8,23.85,-35.03,31.1,86.6,1,0,marathwada
Beed,2020-08-10,33,2020,8,21.71,-40.86,29.6,75.9,1,0,marathwada
Beed,2020-08-17,34,2020,8,21.56,-41.25,32.9,73.9,1,0,marathwada
Beed,2020-08-24,35,2020,8,17.08,-53.41,32.7,75.5,1,0,marathwada
Beed,2020-08-31,36,2020,8,51.16,39.03,30.9,68.8,1,0,marathwada
Beed,2020-09-07,37,2020,9,13.15,-52.68,28.9,64.4,1,0,marathwada
Beed,2020-09-14,38,2020,9,24.68,-11.5,32.8,83.8,1,0,marathwada
Beed,2020-09-21,39,2020,9,26.66,-4.41,33.1,75.3,1,0,marathwada
Beed,2020-09-28,40,2020,9,29.7,6.45,29.7,75.7,1,0,marathwada
Beed,2020-10-05,41,2020,10,11.37,29.85,30.8,50.9,0,0,marathwada
Beed,2020-10-12,42,2020,10,11.55,31.92,31.9,44.4,0,0,marathwada
Beed,2020-10-19,43,2020,10,10.96,25.14,33.0,47.0,0,0,marathwada
Beed,2020-10-26,44,2020,10,11.78,34.45,31.8,52.4,0,0,marathwada
Beed,2020-11-02,45,2020,11,0.89,-62.59,31.2,55.1,0,0,marathwada
Beed,2020-11-09,46,2020,11,2.96,16.09,30.9,52.9,0,0,marathwada
Beed,2020-11-16,47,2020,11,1.75,-29.66,31.5,42.1,0,0,marathwada
Beed,2020-11-23,48,2020,11,3.44,34.23,30.4,46.0,0,0,marathwada
Beed,2020-11-30,49,2020,11,1.58,-36.22,29.6,59.4,0,0,marathwada
Beed,2020-12-07,50,2020,12,0.46,-15.56,28.7,59.4,0,0,marathwada
Beed,2020-12-14,51,2020,12,0.6,5.44,27.2,51.1,0,0,marathwada
Beed,2020-12-21,52,2020,12,0.3,-39.52,27.5,45.9,0,0,marathwada
Beed,2020-12-28,53,2020,12,0.3,-40.38,28.5,48.0,0,0,marathwada
Beed,2021-01-04,1,2021,1,0.87,21.01,23.5,58.1,0,0,marathwada
Beed,2021-01-11,2,2021,1,0.9,24.65,26.6,51.2,0,0,marathwada
Beed,2021-01-18,3,2021,1,0.66,-6.12,24.2,50.8,0,0,marathwada
Beed,2021-01-25,4,2021,1,0.95,30.52,24.5,53.2,0,0,marathwada
Beed,2021-02-01,5,2021,2,0.43,0.56,21.2,59.2,0,0,marathwada
Beed,2021-02-08,6,2021,2,0.45,4.79,20.3,55.8,0,0,marathwada
Beed,2021-02-15,7,2021,2,0.12,-57.29,23.6,51.2,0,0,marathwada
Beed,2021-02-22,8,2021,2,0.54,22.02,20.7,55.3,0,0,marathwada
Beed,2021-03-01,9,2021,3,0.56,-0.57,18.3,56.3,0,0,marathwada
Beed,2021-03-08,10,2021,3,0.9,51.11,18.6,50.5,0,0,marathwada
