district,week,week_of_year,year,month,cholera_cases,typhoid_cases,add_cases,total_wb_cases,latitude,longitude,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,flood_alert,region,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,wash_risk_category,population_2024
Kolhapur,19-10-2020,43,2020,10,1,6,38,48,16.7,74.233,8.73,-41.68,32.2,49.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-10-2020,44,2020,10,0,2,55,61,16.7,74.233,10.08,-32.72,31.6,55.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,02-11-2020,45,2020,11,0,5,44,51,16.7,74.233,5.11,16.67,30.2,59.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,09-11-2020,46,2020,11,0,7,61,71,16.7,74.233,5.16,17.76,30.7,55.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,16-11-2020,47,2020,11,0,5,40,47,16.7,74.233,2.35,-45.12,31.8,45.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,23-11-2020,48,2020,11,0,7,48,58,16.7,74.233,4.55,4.16,30.3,44.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,30-11-2020,49,2020,11,0,9,53,68,16.7,74.233,2.02,-52.56,30.4,51.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-12-2020,50,2020,12,0,6,33,41,16.7,74.233,0.61,-33.79,28,44.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-12-2020,51,2020,12,0,6,33,48,16.7,74.233,0.37,-55.73,28.1,42.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-12-2020,52,2020,12,0,5,40,48,16.7,74.233,0.79,-16.87,29,51,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-12-2020,53,2020,12,0,6,32,46,16.7,74.233,1.03,5.31,27.6,41.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,04-01-2021,1,2021,1,0,3,32,38,16.7,74.233,1.73,39.25,25.6,46.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,11-01-2021,2,2021,1,0,6,40,49,16.7,74.233,1.34,10.04,25,55.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,18-01-2021,3,2021,1,1,1,43,49,16.7,74.233,1.09,-9.59,24.9,51.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,25-01-2021,4,2021,1,1,6,33,42,16.7,74.233,1.51,22.34,25.7,41.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,01-02-2021,5,2021,2,0,7,35,43,16.7,74.233,0.48,-29.37,23.3,46.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,08-02-2021,6,2021,2,0,2,41,45,16.7,74.233,1.03,36.45,20.3,49.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,15-02-2021,7,2021,2,0,7,26,36,16.7,74.233,0.58,-17.34,21.3,44.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,22-02-2021,8,2021,2,0,5,32,40,16.7,74.233,0.82,10.87,22.2,48.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,01-03-2021,9,2021,3,0,4,38,45,16.7,74.233,0.79,-16.41,21,51.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,08-03-2021,10,2021,3,0,4,33,38,16.7,74.233,1.06,8.57,20.7,52,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,15-03-2021,11,2021,3,0,6,34,41,16.7,74.233,0.93,-4.17,20.3,60.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,22-03-2021,12,2021,3,0,6,34,44,16.7,74.233,1.09,11.57,20.5,57.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,29-03-2021,13,2021,3,1,7,36,50,16.7,74.233,1.23,24.29,21.1,50.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,05-04-2021,14,2021,4,0,9,67,83,16.7,74.233,0.6,-55.24,21.5,30.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,12-04-2021,15,2021,4,0,10,78,93,16.7,74.233,2.67,78.4,22.2,35.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,19-04-2021,16,2021,4,1,10,61,75,16.7,74.233,1.24,-14.09,22.6,27.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-04-2021,17,2021,4,1,13,53,72,16.7,74.233,2.02,36.55,23.7,27.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,03-05-2021,18,2021,5,0,15,48,65,16.7,74.233,6.1,106.08,26.3,24.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,10-05-2021,19,2021,5,0,7,67,77,16.7,74.233,5.42,83.32,26.3,34.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,17-05-2021,20,2021,5,1,8,67,84,16.7,74.233,1.94,-32.18,26.2,26.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,24-05-2021,21,2021,5,0,12,59,76,16.7,74.233,3.06,5.15,26.2,33.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,31-05-2021,22,2021,5,2,12,60,78,16.7,74.233,3.45,18.01,27.7,21.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-06-2021,23,2021,6,0,8,112,121,16.7,74.233,46.5,34.95,29.1,66.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-06-2021,24,2021,6,2,4,141,160,16.7,74.233,48.5,40.73,28.2,80.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-06-2021,25,2021,6,1,10,119,136,16.7,74.233,57.02,65.4,28.8,76.6,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-06-2021,26,2021,6,2,10,136,152,16.7,74.233,24.5,-28.75,28.4,85.2,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,05-07-2021,27,2021,7,0,9,115,129,16.7,74.233,10.9,-84.1,31.8,81.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,12-07-2021,28,2021,7,0,9,120,134,16.7,74.233,84.34,22,31.1,83.7,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,19-07-2021,29,2021,7,2,9,128,142,16.7,74.233,75.1,8.66,30.5,78,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-07-2021,30,2021,7,2,8,101,119,16.7,74.233,123.04,77.93,30.4,78.7,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,02-08-2021,31,2021,8,1,11,144,160,16.7,74.233,99.28,56.78,32.2,79.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,09-08-2021,32,2021,8,0,14,118,138,16.7,74.233,49.13,-22.34,31.1,79.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,16-08-2021,33,2021,8,2,9,130,143,16.7,74.233,81.3,28.41,31.4,81.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,23-08-2021,34,2021,8,0,8,138,154,16.7,74.233,126.37,99.51,31.7,81.3,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,30-08-2021,35,2021,8,1,11,121,136,16.7,74.233,74.05,16.97,30.2,76.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-09-2021,36,2021,9,0,9,125,142,16.7,74.233,62.8,30.74,31.9,78.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-09-2021,37,2021,9,0,6,124,132,16.7,74.233,30.54,-36.32,31.4,69.9,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,20-09-2021,38,2021,9,0,9,100,110,16.7,74.233,64.64,34.56,32,77.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,27-09-2021,39,2021,9,1,14,135,156,16.7,74.233,34.13,-28.85,31.8,85.3,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,04-10-2021,40,2021,10,0,5,46,52,16.7,74.233,15.76,4.82,31.7,53,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,11-10-2021,41,2021,10,1,6,61,70,16.7,74.233,10.6,-29.27,29.8,44.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,18-10-2021,42,2021,10,0,7,42,51,16.7,74.233,20.68,37.28,33.1,60.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,25-10-2021,43,2021,10,1,6,49,61,16.7,74.233,17.91,19.02,32.9,50,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,01-11-2021,44,2021,11,0,6,38,47,16.7,74.233,3.57,-17.9,29.4,49.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,08-11-2021,45,2021,11,0,5,47,55,16.7,74.233,5.36,22.19,30.3,55.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,15-11-2021,46,2021,11,0,7,56,64,16.7,74.233,5.11,16.79,31.5,48.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,22-11-2021,47,2021,11,0,5,53,60,16.7,74.233,4.79,9.51,32.4,41.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,29-11-2021,48,2021,11,1,11,38,55,16.7,74.233,9.13,106.78,31,67.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-12-2021,49,2021,12,0,2,52,61,16.7,74.233,1.67,65.06,28.2,45.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-12-2021,50,2021,12,0,6,45,54,16.7,74.233,1.73,71.02,26.5,54.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,20-12-2021,51,2021,12,0,9,40,52,16.7,74.233,0.88,-8.15,29.6,44,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,27-12-2021,52,2021,12,0,6,33,44,16.7,74.233,1.47,46.29,29.1,53.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,03-01-2022,1,2022,1,0,6,32,43,16.7,74.233,1.47,19.87,26.3,48.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,10-01-2022,2,2022,1,0,5,29,39,16.7,74.233,0.79,-32.19,25.9,62.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,17-01-2022,3,2022,1,0,5,36,45,16.7,74.233,1.55,25.88,25.1,55.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,24-01-2022,4,2022,1,0,6,32,38,16.7,74.233,1.19,-1.9,25,58.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,31-01-2022,5,2022,1,1,2,41,48,16.7,74.233,1.61,30.54,26,59.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-02-2022,6,2022,2,0,4,24,32,16.7,74.233,0.91,22.38,23.4,43.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-02-2022,7,2022,2,1,5,27,36,16.7,74.233,1.11,46.78,21.2,52.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-02-2022,8,2022,2,0,2,32,42,16.7,74.233,0.86,16.48,22.5,46.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-02-2022,9,2022,2,0,6,32,41,16.7,74.233,0.82,11.06,23.8,48.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-03-2022,10,2022,3,2,6,33,47,16.7,74.233,0.85,-10.99,18.6,43.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-03-2022,11,2022,3,0,5,32,38,16.7,74.233,1,2.46,19.1,55.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-03-2022,12,2022,3,0,7,37,50,16.7,74.233,1.28,28.58,20.7,48.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-03-2022,13,2022,3,0,5,37,48,16.7,74.233,1.37,37.4,18.9,56.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,04-04-2022,14,2022,4,1,12,56,74,16.7,74.233,1.82,23.75,23.9,21,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,11-04-2022,15,2022,4,0,9,66,82,16.7,74.233,2.21,48.3,23.3,27.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,18-04-2022,16,2022,4,1,10,64,79,16.7,74.233,1.09,-23.66,22.4,27,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,25-04-2022,17,2022,4,1,10,61,75,16.7,74.233,1.47,0.8,25.1,27.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,02-05-2022,18,2022,5,1,10,69,84,16.7,74.233,2.83,-2.54,25.7,29.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,09-05-2022,19,2022,5,0,5,67,75,16.7,74.233,3.38,15.52,24.7,37.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,16-05-2022,20,2022,5,0,4,62,68,16.7,74.233,2.9,-0.3,24.4,24.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,23-05-2022,21,2022,5,0,12,57,74,16.7,74.233,3.1,6.3,28,26.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,30-05-2022,22,2022,5,0,10,62,78,16.7,74.233,2.28,-20.99,25.6,27.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-06-2022,23,2022,6,2,4,111,120,16.7,74.233,35.4,2.79,26.4,73,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-06-2022,24,2022,6,0,6,138,148,16.7,74.233,47,36.38,29,79.7,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,20-06-2022,25,2022,6,1,3,116,123,16.7,74.233,29.95,-12.98,26.7,78.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,27-06-2022,26,2022,6,3,16,129,153,16.7,74.233,42.19,22.45,30.7,73.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,04-07-2022,27,2022,7,1,8,107,123,16.7,74.233,90.31,30.62,31.1,68.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,11-07-2022,28,2022,7,1,3,113,120,16.7,74.233,82.2,18.91,29.4,80.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,18-07-2022,29,2022,7,2,8,102,116,16.7,74.233,92.5,33.79,29.6,80,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,25-07-2022,30,2022,7,1,10,125,139,16.7,74.233,119.89,73.37,30.8,76.4,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,01-08-2022,31,2022,8,1,5,121,134,16.7,74.233,72.98,15.29,30.9,73.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,08-08-2022,32,2022,8,0,8,116,131,16.7,74.233,90.55,43,31.4,81.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,15-08-2022,33,2022,8,0,4,121,135,16.7,74.233,57.62,-8.95,32.7,80.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,22-08-2022,34,2022,8,1,7,128,139,16.7,74.233,106.72,68.51,31.8,77.9,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,29-08-2022,35,2022,8,2,13,122,141,16.7,74.233,60.58,-4.28,31.9,77.9,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,05-09-2022,36,2022,9,0,10,103,115,16.7,74.233,59.13,23.1,31,79.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,12-09-2022,37,2022,9,3,4,101,111,16.7,74.233,51.6,7.46,32.4,68.7,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,19-09-2022,38,2022,9,2,17,118,141,16.7,74.233,45.7,-4.8,33.6,75.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-09-2022,39,2022,9,0,6,116,125,16.7,74.233,47.41,-1.25,31.4,71.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,03-10-2022,40,2022,10,1,8,54,67,16.7,74.233,12.15,-19.07,30.9,55,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,10-10-2022,41,2022,10,0,5,47,56,16.7,74.233,15.03,-0.06,32.6,52.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,17-10-2022,42,2022,10,1,6,38,51,16.7,74.233,12.28,-18.19,28.7,60.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,24-10-2022,43,2022,10,1,4,49,58,16.7,74.233,19.18,27.42,30.8,58.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,31-10-2022,44,2022,10,1,6,51,63,16.7,74.233,16.65,10.64,31.4,62.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-11-2022,45,2022,11,2,1,47,52,16.7,74.233,5.56,26.71,32.1,59.2,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-11-2022,46,2022,11,0,5,43,52,16.7,74.233,4.11,-5.7,29.6,56.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-11-2022,47,2022,11,0,7,44,53,16.7,74.233,6.04,37.52,30.7,54.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-11-2022,48,2022,11,0,6,47,57,16.7,74.233,4.26,-2.28,29.7,48.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,05-12-2022,49,2022,12,0,5,37,43,16.7,74.233,1.52,50.97,31.4,50.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,12-12-2022,50,2022,12,2,8,35,48,16.7,74.233,1.2,21.63,28.6,54.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,19-12-2022,51,2022,12,1,7,44,56,16.7,74.233,0.84,-11.86,28.5,47.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-12-2022,52,2022,12,0,3,30,37,16.7,74.233,1.03,5.43,28.9,60.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,02-01-2023,1,2023,1,0,10,31,45,16.7,74.233,1.2,-1,26.6,61.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,09-01-2023,2,2023,1,0,7,32,40,16.7,74.233,1.43,16.85,23.4,44.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,16-01-2023,3,2023,1,0,11,32,49,16.7,74.233,1.54,25.23,25.6,49.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,23-01-2023,4,2023,1,0,4,47,55,16.7,74.233,2.33,85.28,26.3,54.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,30-01-2023,5,2023,1,0,3,33,40,16.7,74.233,1.68,35.74,25.3,54.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-02-2023,6,2023,2,0,8,35,48,16.7,74.233,0.65,-9.44,23.1,50,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-02-2023,7,2023,2,0,5,34,39,16.7,74.233,0.54,-22.59,22.8,50.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,20-02-2023,8,2023,2,0,8,46,57,16.7,74.233,0.69,-4.36,23.1,44.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,27-02-2023,9,2023,2,0,4,36,44,16.7,74.233,0.16,-68.36,20,51.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-03-2023,10,2023,3,1,7,30,39,16.7,74.233,1.31,31.98,20.3,57.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-03-2023,11,2023,3,0,12,47,62,16.7,74.233,1.3,30.46,19.6,49,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,20-03-2023,12,2023,3,0,8,40,53,16.7,74.233,1.59,57.52,22.7,53.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,27-03-2023,13,2023,3,0,4,44,50,16.7,74.233,1.37,37.61,18.5,43.9,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,03-04-2023,14,2023,4,1,9,52,64,16.7,74.233,2.42,62.28,21.2,32,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,10-04-2023,15,2023,4,0,9,65,78,16.7,74.233,2.69,79.53,25.1,27,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,17-04-2023,16,2023,4,0,9,66,78,16.7,74.233,1.51,3.49,23.4,22.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,24-04-2023,17,2023,4,0,8,63,78,16.7,74.233,1.66,13.46,24.4,39.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,01-05-2023,18,2023,5,0,14,65,84,16.7,74.233,4.62,56.89,27.4,35.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,08-05-2023,19,2023,5,0,9,59,75,16.7,74.233,1.19,-57.14,26.1,20.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,15-05-2023,20,2023,5,2,8,55,69,16.7,74.233,2.33,-19.27,25.8,35.6,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,22-05-2023,21,2023,5,0,8,68,78,16.7,74.233,3.12,6.87,25.3,27.4,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,29-05-2023,22,2023,5,1,11,65,80,16.7,74.233,3.38,15.77,24.2,34.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,05-06-2023,23,2023,6,0,14,112,130,16.7,74.233,38.5,11.76,27.5,82.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,12-06-2023,24,2023,6,2,7,134,151,16.7,74.233,28.78,-16.38,29.3,78.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,19-06-2023,25,2023,6,0,8,123,139,16.7,74.233,22.49,-34.58,29.2,70.5,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,26-06-2023,26,2023,6,0,14,118,137,16.7,74.233,38.78,12.59,26.7,81.9,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,03-07-2023,27,2023,7,2,8,129,146,16.7,74.233,60.53,-12.39,30.4,82.3,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,10-07-2023,28,2023,7,0,10,92,104,16.7,74.233,51.12,-25.99,29.3,71.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,17-07-2023,29,2023,7,0,11,121,136,16.7,74.233,54.77,-20.72,31.8,78.4,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,24-07-2023,30,2023,7,3,5,127,139,16.7,74.233,71.34,3.22,29.1,75.7,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,31-07-2023,31,2023,7,0,10,128,148,16.7,74.233,72.1,4.31,29.4,79.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,07-08-2023,32,2023,8,0,10,114,130,16.7,74.233,54.59,-13.73,29.9,71.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,14-08-2023,33,2023,8,0,6,142,155,16.7,74.233,63.61,0.51,33.2,85.2,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,21-08-2023,34,2023,8,1,9,127,140,16.7,74.233,41.6,-34.21,30.4,66.8,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,28-08-2023,35,2023,8,1,12,130,150,16.7,74.233,70.35,11.13,30.7,79.3,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,04-09-2023,36,2023,9,0,6,139,149,16.7,74.233,41.11,-14.35,33.1,79.9,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,11-09-2023,37,2023,9,0,5,119,126,16.7,74.233,53.13,10.64,31,89.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,18-09-2023,38,2023,9,0,8,107,120,16.7,74.233,56.48,17.59,31.6,79.1,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,25-09-2023,39,2023,9,1,6,99,110,16.7,74.233,23.7,-50.53,31.2,81.4,1,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,02-10-2023,40,2023,10,0,3,46,56,16.7,74.233,22.14,46.92,32.2,41.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,09-10-2023,41,2023,10,0,8,56,68,16.7,74.233,16.76,11.37,30.5,54.3,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,16-10-2023,42,2023,10,0,8,55,67,16.7,74.233,18.5,22.87,32.5,50.1,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,23-10-2023,43,2023,10,0,9,45,59,16.7,74.233,18.17,20.73,33.3,59.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,30-10-2023,44,2023,10,1,7,40,57,16.7,74.233,22.95,52.3,29.5,49.7,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,06-11-2023,45,2023,11,2,9,45,60,16.7,74.233,7.17,62.75,30.3,48.5,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
Kolhapur,13-11-2023,46,2023,11,0,1,55,57,16.7,74.233,5.39,22.9,29.6,52.8,0,0,western,83.1,0.17,89.4,286,45,0.856,Low,3880000
